periodo,localizacao,numero_transacoes,ano,trimestre_num,periodo_ordem,data_trimestre
1.º Trimestre de 2014,15: Algarve,269316.0,2014,1,20141,2014-Q1
1.º Trimestre de 2014,2: Região Autónoma dos Açores,18740.0,2014,1,20141,2014-Q1
1.º Trimestre de 2014,20: Região Autónoma dos Açores,18740.0,2014,1,20141,2014-Q1
1.º Trimestre de 2014,3: Região Autónoma da Madeira,44451.0,2014,1,20141,2014-Q1
1.º Trimestre de 2014,30: Região Autónoma da Madeira,44451.0,2014,1,20141,2014-Q1
4.º Trimestre de 2013,PT: Portugal,2349202.0,2013,4,20134,2013-Q4
4.º Trimestre de 2013,1: Continente,2269327.0,2013,4,20134,2013-Q4
4.º Trimestre de 2013,11: Norte,522349.0,2013,4,20134,2013-Q4
4.º Trimestre de 2013,19: Centro,208111.0,2013,4,20134,2013-Q4
4.º Trimestre de 2013,1D: Oeste e Vale do Tejo,156123.0,2013,4,20134,2013-Q4
4.º Trimestre de 2013,1A: Grande Lisboa,787781.0,2013,4,20134,2013-Q4
4.º Trimestre de 2013,1B: Península de Setúbal,178291.0,2013,4,20134,2013-Q4
4.º Trimestre de 2013,1C: Alentejo,59206.0,2013,4,20134,2013-Q4
4.º Trimestre de 2013,15: Algarve,357466.0,2013,4,20134,2013-Q4
4.º Trimestre de 2013,2: Região Autónoma dos Açores,30325.0,2013,4,20134,2013-Q4
4.º Trimestre de 2013,20: Região Autónoma dos Açores,30325.0,2013,4,20134,2013-Q4
4.º Trimestre de 2013,3: Região Autónoma da Madeira,49550.0,2013,4,20134,2013-Q4
4.º Trimestre de 2013,30: Região Autónoma da Madeira,49550.0,2013,4,20134,2013-Q4
3.º Trimestre de 2013,PT: Portugal,1824085.0,2013,3,20133,2013-Q3
3.º Trimestre de 2013,1: Continente,1762521.0,2013,3,20133,2013-Q3
3.º Trimestre de 2013,11: Norte,438248.0,2013,3,20133,2013-Q3
3.º Trimestre de 2013,19: Centro,159852.0,2013,3,20133,2013-Q3
3.º Trimestre de 2013,1D: Oeste e Vale do Tejo,100221.0,2013,3,20133,2013-Q3
3.º Trimestre de 2013,1A: Grande Lisboa,644883.0,2013,3,20133,2013-Q3
3.º Trimestre de 2013,1B: Península de Setúbal,128244.0,2013,3,20133,2013-Q3
3.º Trimestre de 2013,1C: Alentejo,39708.0,2013,3,20133,2013-Q3
3.º Trimestre de 2013,15: Algarve,251365.0,2013,3,20133,2013-Q3
3.º Trimestre de 2013,2: Região Autónoma dos Açores,19952.0,2013,3,20133,2013-Q3
3.º Trimestre de 2013,20: Região Autónoma dos Açores,19952.0,2013,3,20133,2013-Q3
3.º Trimestre de 2013,3: Região Autónoma da Madeira,41612.0,2013,3,20133,2013-Q3
3.º Trimestre de 2013,30: Região Autónoma da Madeira,41612.0,2013,3,20133,2013-Q3
2.º Trimestre de 2013,PT: Portugal,1667407.0,2013,2,20132,2013-Q2
2.º Trimestre de 2013,1: Continente,1609859.0,2013,2,20132,2013-Q2
2.º Trimestre de 2013,11: Norte,401526.0,2013,2,20132,2013-Q2
2.º Trimestre de 2013,19: Centro,173155.0,2013,2,20132,2013-Q2
2.º Trimestre de 2013,1D: Oeste e Vale do Tejo,97813.0,2013,2,20132,2013-Q2
2.º Trimestre de 2013,1A: Grande Lisboa,570432.0,2013,2,20132,2013-Q2
2.º Trimestre de 2013,1B: Península de Setúbal,123286.0,2013,2,20132,2013-Q2
2.º Trimestre de 2013,1C: Alentejo,39251.0,2013,2,20132,2013-Q2
2.º Trimestre de 2013,15: Algarve,204396.0,2013,2,20132,2013-Q2
2.º Trimestre de 2013,2: Região Autónoma dos Açores,17238.0,2013,2,20132,2013-Q2
2.º Trimestre de 2013,20: Região Autónoma dos Açores,17238.0,2013,2,20132,2013-Q2
2.º Trimestre de 2013,3: Região Autónoma da Madeira,40309.0,2013,2,20132,2013-Q2
2.º Trimestre de 2013,30: Região Autónoma da Madeira,40309.0,2013,2,20132,2013-Q2
1.º Trimestre de 2013,PT: Portugal,1351974.0,2013,1,20131,2013-Q1
1.º Trimestre de 2013,1: Continente,1279518.0,2013,1,20131,2013-Q1
1.º Trimestre de 2013,11: Norte,344108.0,2013,1,20131,2013-Q1
1.º Trimestre de 2013,19: Centro,158998.0,2013,1,20131,2013-Q1
1.º Trimestre de 2013,1D: Oeste e Vale do Tejo,80368.0,2013,1,20131,2013-Q1
1.º Trimestre de 2013,1A: Grande Lisboa,398804.0,2013,1,20131,2013-Q1
1.º Trimestre de 2013,1B: Península de Setúbal,100571.0,2013,1,20131,2013-Q1
1.º Trimestre de 2013,1C: Alentejo,33169.0,2013,1,20131,2013-Q1
1.º Trimestre de 2013,15: Algarve,163500.0,2013,1,20131,2013-Q1
1.º Trimestre de 2013,2: Região Autónoma dos Açores,15997.0,2013,1,20131,2013-Q1
1.º Trimestre de 2013,20: Região Autónoma dos Açores,15997.0,2013,1,20131,2013-Q1
1.º Trimestre de 2013,3: Região Autónoma da Madeira,56459.0,2013,1,20131,2013-Q1
1.º Trimestre de 2013,30: Região Autónoma da Madeira,56459.0,2013,1,20131,2013-Q1
4.º Trimestre de 2012,PT: Portugal,1760000.0,2012,4,20124,2012-Q4
4.º Trimestre de 2012,1: Continente,1650408.0,2012,4,20124,2012-Q4
4.º Trimestre de 2012,11: Norte,431082.0,2012,4,20124,2012-Q4
4.º Trimestre de 2012,19: Centro,178851.0,2012,4,20124,2012-Q4
4.º Trimestre de 2012,1D: Oeste e Vale do Tejo,115577.0,2012,4,20124,2012-Q4
4.º Trimestre de 2012,1A: Grande Lisboa,522501.0,2012,4,20124,2012-Q4
4.º Trimestre de 2012,1B: Península de Setúbal,138828.0,2012,4,20124,2012-Q4
4.º Trimestre de 2012,1C: Alentejo,41205.0,2012,4,20124,2012-Q4
4.º Trimestre de 2012,15: Algarve,222364.0,2012,4,20124,2012-Q4
4.º Trimestre de 2012,2: Região Autónoma dos Açores,38666.0,2012,4,20124,2012-Q4
4.º Trimestre de 2012,20: Região Autónoma dos Açores,38666.0,2012,4,20124,2012-Q4
4.º Trimestre de 2012,3: Região Autónoma da Madeira,70927.0,2012,4,20124,2012-Q4
4.º Trimestre de 2012,30: Região Autónoma da Madeira,70927.0,2012,4,20124,2012-Q4
3.º Trimestre de 2012,PT: Portugal,1527642.0,2012,3,20123,2012-Q3
3.º Trimestre de 2012,1: Continente,1461926.0,2012,3,20123,2012-Q3
3.º Trimestre de 2012,11: Norte,425734.0,2012,3,20123,2012-Q3
3.º Trimestre de 2012,19: Centro,170890.0,2012,3,20123,2012-Q3
3.º Trimestre de 2012,1D: Oeste e Vale do Tejo,98413.0,2012,3,20123,2012-Q3
3.º Trimestre de 2012,1A: Grande Lisboa,409222.0,2012,3,20123,2012-Q3
3.º Trimestre de 2012,1B: Península de Setúbal,109055.0,2012,3,20123,2012-Q3
3.º Trimestre de 2012,1C: Alentejo,40747.0,2012,3,20123,2012-Q3
3.º Trimestre de 2012,15: Algarve,207866.0,2012,3,20123,2012-Q3
3.º Trimestre de 2012,2: Região Autónoma dos Açores,15466.0,2012,3,20123,2012-Q3
3.º Trimestre de 2012,20: Região Autónoma dos Açores,15466.0,2012,3,20123,2012-Q3
3.º Trimestre de 2012,3: Região Autónoma da Madeira,50250.0,2012,3,20123,2012-Q3
3.º Trimestre de 2012,30: Região Autónoma da Madeira,50250.0,2012,3,20123,2012-Q3
2.º Trimestre de 2012,PT: Portugal,1673516.0,2012,2,20122,2012-Q2
2.º Trimestre de 2012,1: Continente,1620327.0,2012,2,20122,2012-Q2
2.º Trimestre de 2012,11: Norte,448514.0,2012,2,20122,2012-Q2
2.º Trimestre de 2012,19: Centro,167754.0,2012,2,20122,2012-Q2
2.º Trimestre de 2012,1D: Oeste e Vale do Tejo,115395.0,2012,2,20122,2012-Q2
2.º Trimestre de 2012,1A: Grande Lisboa,504342.0,2012,2,20122,2012-Q2
2.º Trimestre de 2012,1B: Península de Setúbal,120786.0,2012,2,20122,2012-Q2
2.º Trimestre de 2012,1C: Alentejo,50892.0,2012,2,20122,2012-Q2
2.º Trimestre de 2012,15: Algarve,212643.0,2012,2,20122,2012-Q2
2.º Trimestre de 2012,2: Região Autónoma dos Açores,13420.0,2012,2,20122,2012-Q2
2.º Trimestre de 2012,20: Região Autónoma dos Açores,13420.0,2012,2,20122,2012-Q2
2.º Trimestre de 2012,3: Região Autónoma da Madeira,39769.0,2012,2,20122,2012-Q2
2.º Trimestre de 2012,30: Região Autónoma da Madeira,39769.0,2012,2,20122,2012-Q2
1.º Trimestre de 2012,PT: Portugal,1659303.0,2012,1,20121,2012-Q1
1.º Trimestre de 2012,1: Continente,1581469.0,2012,1,20121,2012-Q1
1.º Trimestre de 2012,11: Norte,467896.0,2012,1,20121,2012-Q1
1.º Trimestre de 2012,19: Centro,165518.0,2012,1,20121,2012-Q1
1.º Trimestre de 2012,1D: Oeste e Vale do Tejo,115227.0,2012,1,20121,2012-Q1
1.º Trimestre de 2012,1A: Grande Lisboa,474174.0,2012,1,20121,2012-Q1
1.º Trimestre de 2012,1B: Península de Setúbal,108644.0,2012,1,20121,2012-Q1
1.º Trimestre de 2012,1C: Alentejo,39062.0,2012,1,20121,2012-Q1
1.º Trimestre de 2012,15: Algarve,210948.0,2012,1,20121,2012-Q1
1.º Trimestre de 2012,2: Região Autónoma dos Açores,19187.0,2012,1,20121,2012-Q1
1.º Trimestre de 2012,20: Região Autónoma dos Açores,19187.0,2012,1,20121,2012-Q1
1.º Trimestre de 2012,3: Região Autónoma da Madeira,58647.0,2012,1,20121,2012-Q1
1.º Trimestre de 2012,30: Região Autónoma da Madeira,58647.0,2012,1,20121,2012-Q1
4.º Trimestre de 2011,PT: Portugal,2107130.0,2011,4,20114,2011-Q4
4.º Trimestre de 2011,1: Continente,2018536.0,2011,4,20114,2011-Q4
4.º Trimestre de 2011,11: Norte,610722.0,2011,4,20114,2011-Q4
4.º Trimestre de 2011,19: Centro,222295.0,2011,4,20114,2011-Q4
4.º Trimestre de 2011,1D: Oeste e Vale do Tejo,134459.0,2011,4,20114,2011-Q4
4.º Trimestre de 2011,1A: Grande Lisboa,573066.0,2011,4,20114,2011-Q4
4.º Trimestre de 2011,1B: Península de Setúbal,138292.0,2011,4,20114,2011-Q4
4.º Trimestre de 2011,1C: Alentejo,70625.0,2011,4,20114,2011-Q4
4.º Trimestre de 2011,15: Algarve,269077.0,2011,4,20114,2011-Q4
4.º Trimestre de 2011,2: Região Autónoma dos Açores,26957.0,2011,4,20114,2011-Q4
4.º Trimestre de 2011,20: Região Autónoma dos Açores,26957.0,2011,4,20114,2011-Q4
4.º Trimestre de 2011,3: Região Autónoma da Madeira,61637.0,2011,4,20114,2011-Q4
4.º Trimestre de 2011,30: Região Autónoma da Madeira,61637.0,2011,4,20114,2011-Q4
3.º Trimestre de 2011,PT: Portugal,1950085.0,2011,3,20113,2011-Q3
3.º Trimestre de 2011,1: Continente,1871072.0,2011,3,20113,2011-Q3
3.º Trimestre de 2011,11: Norte,547135.0,2011,3,20113,2011-Q3
3.º Trimestre de 2011,19: Centro,213031.0,2011,3,20113,2011-Q3
3.º Trimestre de 2011,1D: Oeste e Vale do Tejo,136003.0,2011,3,20113,2011-Q3
3.º Trimestre de 2011,1A: Grande Lisboa,546519.0,2011,3,20113,2011-Q3
3.º Trimestre de 2011,1B: Península de Setúbal,137310.0,2011,3,20113,2011-Q3
3.º Trimestre de 2011,1C: Alentejo,53437.0,2011,3,20113,2011-Q3
3.º Trimestre de 2011,15: Algarve,237637.0,2011,3,20113,2011-Q3
3.º Trimestre de 2011,2: Região Autónoma dos Açores,24023.0,2011,3,20113,2011-Q3
3.º Trimestre de 2011,20: Região Autónoma dos Açores,24023.0,2011,3,20113,2011-Q3
3.º Trimestre de 2011,3: Região Autónoma da Madeira,54990.0,2011,3,20113,2011-Q3
3.º Trimestre de 2011,30: Região Autónoma da Madeira,54990.0,2011,3,20113,2011-Q3
2.º Trimestre de 2011,PT: Portugal,2319557.0,2011,2,20112,2011-Q2
2.º Trimestre de 2011,1: Continente,2236516.0,2011,2,20112,2011-Q2
2.º Trimestre de 2011,11: Norte,579497.0,2011,2,20112,2011-Q2
2.º Trimestre de 2011,19: Centro,249368.0,2011,2,20112,2011-Q2
2.º Trimestre de 2011,1D: Oeste e Vale do Tejo,143208.0,2011,2,20112,2011-Q2
2.º Trimestre de 2011,1A: Grande Lisboa,772338.0,2011,2,20112,2011-Q2
2.º Trimestre de 2011,1B: Península de Setúbal,180439.0,2011,2,20112,2011-Q2
2.º Trimestre de 2011,1C: Alentejo,61862.0,2011,2,20112,2011-Q2
2.º Trimestre de 2011,15: Algarve,249803.0,2011,2,20112,2011-Q2
2.º Trimestre de 2011,2: Região Autónoma dos Açores,26865.0,2011,2,20112,2011-Q2
2.º Trimestre de 2011,20: Região Autónoma dos Açores,26865.0,2011,2,20112,2011-Q2
2.º Trimestre de 2011,3: Região Autónoma da Madeira,56176.0,2011,2,20112,2011-Q2
2.º Trimestre de 2011,30: Região Autónoma da Madeira,56176.0,2011,2,20112,2011-Q2
1.º Trimestre de 2011,PT: Portugal,2558333.0,2011,1,20111,2011-Q1
1.º Trimestre de 2011,1: Continente,2438156.0,2011,1,20111,2011-Q1
1.º Trimestre de 2011,11: Norte,646173.0,2011,1,20111,2011-Q1
1.º Trimestre de 2011,19: Centro,276283.0,2011,1,20111,2011-Q1
1.º Trimestre de 2011,1D: Oeste e Vale do Tejo,157820.0,2011,1,20111,2011-Q1
1.º Trimestre de 2011,1A: Grande Lisboa,780277.0,2011,1,20111,2011-Q1
1.º Trimestre de 2011,1B: Península de Setúbal,198236.0,2011,1,20111,2011-Q1
1.º Trimestre de 2011,1C: Alentejo,74107.0,2011,1,20111,2011-Q1
1.º Trimestre de 2011,15: Algarve,305260.0,2011,1,20111,2011-Q1
1.º Trimestre de 2011,2: Região Autónoma dos Açores,50273.0,2011,1,20111,2011-Q1
1.º Trimestre de 2011,20: Região Autónoma dos Açores,50273.0,2011,1,20111,2011-Q1
1.º Trimestre de 2011,3: Região Autónoma da Madeira,69904.0,2011,1,20111,2011-Q1
1.º Trimestre de 2011,30: Região Autónoma da Madeira,69904.0,2011,1,20111,2011-Q1
4.º Trimestre de 2010,PT: Portugal,3247936.0,2010,4,20104,2010-Q4
4.º Trimestre de 2010,1: Continente,3088862.0,2010,4,20104,2010-Q4
4.º Trimestre de 2010,11: Norte,830101.0,2010,4,20104,2010-Q4
4.º Trimestre de 2010,19: Centro,325697.0,2010,4,20104,2010-Q4
4.º Trimestre de 2010,1D: Oeste e Vale do Tejo,207109.0,2010,4,20104,2010-Q4
4.º Trimestre de 2010,1A: Grande Lisboa,993877.0,2010,4,20104,2010-Q4
4.º Trimestre de 2010,1B: Península de Setúbal,257345.0,2010,4,20104,2010-Q4
4.º Trimestre de 2010,1C: Alentejo,93185.0,2010,4,20104,2010-Q4
4.º Trimestre de 2010,15: Algarve,381547.0,2010,4,20104,2010-Q4
4.º Trimestre de 2010,2: Região Autónoma dos Açores,79511.0,2010,4,20104,2010-Q4
4.º Trimestre de 2010,20: Região Autónoma dos Açores,79511.0,2010,4,20104,2010-Q4
4.º Trimestre de 2010,3: Região Autónoma da Madeira,79563.0,2010,4,20104,2010-Q4
4.º Trimestre de 2010,30: Região Autónoma da Madeira,79563.0,2010,4,20104,2010-Q4
3.º Trimestre de 2010,PT: Portugal,3216802.0,2010,3,20103,2010-Q3
3.º Trimestre de 2010,1: Continente,3092552.0,2010,3,20103,2010-Q3
3.º Trimestre de 2010,11: Norte,804937.0,2010,3,20103,2010-Q3
3.º Trimestre de 2010,19: Centro,350585.0,2010,3,20103,2010-Q3
3.º Trimestre de 2010,1D: Oeste e Vale do Tejo,214368.0,2010,3,20103,2010-Q3
3.º Trimestre de 2010,1A: Grande Lisboa,999801.0,2010,3,20103,2010-Q3
3.º Trimestre de 2010,1B: Península de Setúbal,282262.0,2010,3,20103,2010-Q3
3.º Trimestre de 2010,1C: Alentejo,104429.0,2010,3,20103,2010-Q3
3.º Trimestre de 2010,15: Algarve,336169.0,2010,3,20103,2010-Q3
3.º Trimestre de 2010,2: Região Autónoma dos Açores,43422.0,2010,3,20103,2010-Q3
3.º Trimestre de 2010,20: Região Autónoma dos Açores,43422.0,2010,3,20103,2010-Q3
3.º Trimestre de 2010,3: Região Autónoma da Madeira,80828.0,2010,3,20103,2010-Q3
3.º Trimestre de 2010,30: Região Autónoma da Madeira,80828.0,2010,3,20103,2010-Q3
2.º Trimestre de 2010,PT: Portugal,3455609.0,2010,2,20102,2010-Q2
2.º Trimestre de 2010,1: Continente,3331718.0,2010,2,20102,2010-Q2
2.º Trimestre de 2010,11: Norte,868209.0,2010,2,20102,2010-Q2
2.º Trimestre de 2010,19: Centro,345449.0,2010,2,20102,2010-Q2
2.º Trimestre de 2010,1D: Oeste e Vale do Tejo,237319.0,2010,2,20102,2010-Q2
2.º Trimestre de 2010,1A: Grande Lisboa,1109355.0,2010,2,20102,2010-Q2
2.º Trimestre de 2010,1B: Península de Setúbal,331543.0,2010,2,20102,2010-Q2
2.º Trimestre de 2010,1C: Alentejo,102680.0,2010,2,20102,2010-Q2
2.º Trimestre de 2010,15: Algarve,337163.0,2010,2,20102,2010-Q2
2.º Trimestre de 2010,2: Região Autónoma dos Açores,49401.0,2010,2,20102,2010-Q2
2.º Trimestre de 2010,20: Região Autónoma dos Açores,49401.0,2010,2,20102,2010-Q2
2.º Trimestre de 2010,3: Região Autónoma da Madeira,74490.0,2010,2,20102,2010-Q2
2.º Trimestre de 2010,30: Região Autónoma da Madeira,74490.0,2010,2,20102,2010-Q2
1.º Trimestre de 2010,PT: Portugal,3440120.0,2010,1,20101,2010-Q1
1.º Trimestre de 2010,1: Continente,3322702.0,2010,1,20101,2010-Q1
1.º Trimestre de 2010,11: Norte,825304.0,2010,1,20101,2010-Q1
1.º Trimestre de 2010,19: Centro,359833.0,2010,1,20101,2010-Q1
1.º Trimestre de 2010,1D: Oeste e Vale do Tejo,226841.0,2010,1,20101,2010-Q1
1.º Trimestre de 2010,1A: Grande Lisboa,1122291.0,2010,1,20101,2010-Q1
1.º Trimestre de 2010,1B: Península de Setúbal,320346.0,2010,1,20101,2010-Q1
1.º Trimestre de 2010,1C: Alentejo,101702.0,2010,1,20101,2010-Q1
1.º Trimestre de 2010,15: Algarve,366384.0,2010,1,20101,2010-Q1
1.º Trimestre de 2010,2: Região Autónoma dos Açores,43494.0,2010,1,20101,2010-Q1
1.º Trimestre de 2010,20: Região Autónoma dos Açores,43494.0,2010,1,20101,2010-Q1
1.º Trimestre de 2010,3: Região Autónoma da Madeira,73924.0,2010,1,20101,2010-Q1
1.º Trimestre de 2010,30: Região Autónoma da Madeira,73924.0,2010,1,20101,2010-Q1
4.º Trimestre de 2009,PT: Portugal,3374788.0,2009,4,20094,2009-Q4
4.º Trimestre de 2009,1: Continente,3212031.0,2009,4,20094,2009-Q4
4.º Trimestre de 2009,11: Norte,828403.0,2009,4,20094,2009-Q4
4.º Trimestre de 2009,19: Centro,329303.0,2009,4,20094,2009-Q4
4.º Trimestre de 2009,1D: Oeste e Vale do Tejo,223872.0,2009,4,20094,2009-Q4
4.º Trimestre de 2009,1A: Grande Lisboa,1025082.0,2009,4,20094,2009-Q4
4.º Trimestre de 2009,1B: Península de Setúbal,313295.0,2009,4,20094,2009-Q4
4.º Trimestre de 2009,1C: Alentejo,111243.0,2009,4,20094,2009-Q4
4.º Trimestre de 2009,15: Algarve,380834.0,2009,4,20094,2009-Q4
4.º Trimestre de 2009,2: Região Autónoma dos Açores,75317.0,2009,4,20094,2009-Q4
4.º Trimestre de 2009,20: Região Autónoma dos Açores,75317.0,2009,4,20094,2009-Q4
4.º Trimestre de 2009,3: Região Autónoma da Madeira,87440.0,2009,4,20094,2009-Q4
4.º Trimestre de 2009,30: Região Autónoma da Madeira,87440.0,2009,4,20094,2009-Q4
3.º Trimestre de 2009,PT: Portugal,3315884.0,2009,3,20093,2009-Q3
3.º Trimestre de 2009,1: Continente,3172270.0,2009,3,20093,2009-Q3
3.º Trimestre de 2009,11: Norte,785769.0,2009,3,20093,2009-Q3
3.º Trimestre de 2009,19: Centro,328908.0,2009,3,20093,2009-Q3
3.º Trimestre de 2009,1D: Oeste e Vale do Tejo,257639.0,2009,3,20093,2009-Q3
3.º Trimestre de 2009,1A: Grande Lisboa,1012694.0,2009,3,20093,2009-Q3
3.º Trimestre de 2009,1B: Península de Setúbal,316958.0,2009,3,20093,2009-Q3
3.º Trimestre de 2009,1C: Alentejo,101852.0,2009,3,20093,2009-Q3
3.º Trimestre de 2009,15: Algarve,368450.0,2009,3,20093,2009-Q3
3.º Trimestre de 2009,2: Região Autónoma dos Açores,47766.0,2009,3,20093,2009-Q3
3.º Trimestre de 2009,20: Região Autónoma dos Açores,47766.0,2009,3,20093,2009-Q3
3.º Trimestre de 2009,3: Região Autónoma da Madeira,95849.0,2009,3,20093,2009-Q3
3.º Trimestre de 2009,30: Região Autónoma da Madeira,95849.0,2009,3,20093,2009-Q3
2.º Trimestre de 2009,PT: Portugal,2992266.0,2009,2,20092,2009-Q2
2.º Trimestre de 2009,1: Continente,2871508.0,2009,2,20092,2009-Q2
2.º Trimestre de 2009,11: Norte,723853.0,2009,2,20092,2009-Q2
2.º Trimestre de 2009,19: Centro,298053.0,2009,2,20092,2009-Q2
2.º Trimestre de 2009,1D: Oeste e Vale do Tejo,240194.0,2009,2,20092,2009-Q2
2.º Trimestre de 2009,1A: Grande Lisboa,864468.0,2009,2,20092,2009-Q2
2.º Trimestre de 2009,1B: Península de Setúbal,260035.0,2009,2,20092,2009-Q2
2.º Trimestre de 2009,1C: Alentejo,96777.0,2009,2,20092,2009-Q2
2.º Trimestre de 2009,15: Algarve,388128.0,2009,2,20092,2009-Q2
2.º Trimestre de 2009,2: Região Autónoma dos Açores,40573.0,2009,2,20092,2009-Q2
2.º Trimestre de 2009,20: Região Autónoma dos Açores,40573.0,2009,2,20092,2009-Q2
2.º Trimestre de 2009,3: Região Autónoma da Madeira,80186.0,2009,2,20092,2009-Q2
2.º Trimestre de 2009,30: Região Autónoma da Madeira,80186.0,2009,2,20092,2009-Q2
1.º Trimestre de 2009,PT: Portugal,2594215.0,2009,1,20091,2009-Q1
1.º Trimestre de 2009,1: Continente,2483606.0,2009,1,20091,2009-Q1
1.º Trimestre de 2009,11: Norte,617131.0,2009,1,20091,2009-Q1
1.º Trimestre de 2009,19: Centro,253284.0,2009,1,20091,2009-Q1
1.º Trimestre de 2009,1D: Oeste e Vale do Tejo,190061.0,2009,1,20091,2009-Q1
1.º Trimestre de 2009,1A: Grande Lisboa,772564.0,2009,1,20091,2009-Q1
1.º Trimestre de 2009,1B: Península de Setúbal,238341.0,2009,1,20091,2009-Q1
1.º Trimestre de 2009,1C: Alentejo,79569.0,2009,1,20091,2009-Q1
1.º Trimestre de 2009,15: Algarve,332657.0,2009,1,20091,2009-Q1
1.º Trimestre de 2009,2: Região Autónoma dos Açores,56431.0,2009,1,20091,2009-Q1
1.º Trimestre de 2009,20: Região Autónoma dos Açores,56431.0,2009,1,20091,2009-Q1
1.º Trimestre de 2009,3: Região Autónoma da Madeira,54178.0,2009,1,20091,2009-Q1
1.º Trimestre de 2009,30: Região Autónoma da Madeira,54178.0,2009,1,20091,2009-Q1
